attempt,shard,cell,stage,terminal_state,usage_available,input_tokens,cached_input_tokens,output_tokens,reasoning_output_subset,total_tokens,api_equivalent_usd,uncached_sensitivity_usd,events_sha256
continuation,r4-s1,b8fa5c5e75636b958f3afcf7,0,completed,True,2949,2560,1638,1438,4587,0.0078547500,0.0095827500,58ec48e2033a1bb155f298813193d01f94c89a6dd8cf6e4cbae531f143d19c2f
continuation,r4-s1,c67a7175020b5f3499f5dfeb,0,completed,True,2910,2560,1625,516,4535,0.0077670000,0.0094950000,6f42959e934c22eb2c10751c3762adca643c2001165069431467a271fa03d53f
continuation,r4-s1,c67a7175020b5f3499f5dfeb,1,completed,True,4025,2560,4017,3587,8042,0.0193672500,0.0210952500,438d83db6d1c6d2404f8c3357912b0509d3ed0d5ea3fd97824ef8d8c5cfcf5a6
continuation,r4-s1,c67a7175020b5f3499f5dfeb,2,completed,True,4511,0,3262,2808,7773,0.0180622500,0.0180622500,76979e1f0fe585421f82b464413ae63a12ae0d188b863cb2503559e3b3d89bc4
continuation,r4-s1,3fbaecd1f62077a80eeaf8c6,0,completed,True,2989,2560,5017,4449,8006,0.0230902500,0.0248182500,f8807774833a2e8e42075e06a26fbea7e47cbc19bbe2e1f710af8b3ac4a63000
continuation,r4-s1,d00075de0a75f8db77ee764d,0,completed,True,2912,2560,2399,1512,5311,0.0112515000,0.0129795000,f23806bc53a0edaafb1f4dedbfd06cf4acbe9e378f1cdf5cdbb11acc4fa5834d
continuation,r4-s1,d00075de0a75f8db77ee764d,1,completed,True,3804,2560,1922,1609,5726,0.0097740000,0.0115020000,699c4c8f819eafc1b13959e3e44b8bdf92c9d116f10eb6b171e3ad9142ebd89c
continuation,r4-s1,d00075de0a75f8db77ee764d,2,completed,True,4173,2560,3103,2588,7276,0.0153652500,0.0170932500,2862c979ba6e769d53785466239ada75ac354c9db59fbe931a9c0e9b2ac8ee3f
continuation,r4-s1,3a57ced7d54c1ca66dfcdaaf,0,completed,True,2949,2560,5023,4480,7972,0.0230872500,0.0248152500,dd402356539335495d03088aa3f3787b8c1c0a4f728f88f1b25183265854c6d5
continuation,r4-s1,175d2cd1c370bf853c9f9fd5,0,completed,True,2993,2560,6878,6174,9871,0.0314677500,0.0331957500,41e88d4eb1258b6431d3306fe77f3cc86f9a333e8d789bdd4f846959280b674e
continuation,r4-s1,0ebdabf6dd114bada4059bb7,0,completed,True,2836,2560,1328,306,4164,0.0063750000,0.0081030000,d037bafc6ffc008625ed414031d7d21cb49288f22232a38fcfa5bbee601a5073
continuation,r4-s1,0ebdabf6dd114bada4059bb7,1,completed,True,3862,0,2644,2205,6506,0.0147945000,0.0147945000,c4d8228c006a5d12e2a0ec096fd4aab7d9daf1e749f5045c6bfe9c19bc346f8b
continuation,r4-s1,0ebdabf6dd114bada4059bb7,2,completed,True,4357,2560,1583,1133,5940,0.0086632500,0.0103912500,0c0196184f10c3f43434b7ebcda8f7b3498e58bb33d27b7126b613bb1679076d
continuation,r4-s1,b0cec1408508c15ecf9ef488,0,completed,True,2834,2560,887,146,3721,0.0043890000,0.0061170000,86795d272c88d3979a832bdd5de5948e3d409ec0b46565389fb6eebd048789ce
continuation,r4-s1,b0cec1408508c15ecf9ef488,1,completed,True,3580,2560,1960,1460,5540,0.0097770000,0.0115050000,5d6a2cc8b61b4e5b8a9aeba0294c32b7350c4df88940a8c8fed6fd42210059af
continuation,r4-s1,b0cec1408508c15ecf9ef488,2,completed,True,4136,2560,1021,515,5157,0.0059685000,0.0076965000,80d614a4be16551de04bc1cd51dd74316b5426fdac0df589a7004d4cdd7db0fa
continuation,r4-s1,62f29ca23b9eaf4e4bc469d3,0,completed,True,2913,2560,3246,2775,6159,0.0150637500,0.0167917500,06e09c3a953279fd99e2f190f7c457cb4769fed2164f39a4b84c77b9d242195f
continuation,r4-s1,352940b8d12f931ebc8a4af0,0,completed,True,2873,2560,2996,2552,5869,0.0139087500,0.0156367500,eafdfdac3ce06a8cf272fad89058d9031bf71bdd29657c172e0b8fcda9ca5fef
continuation,r4-s1,222987779f243b3bf2741279,0,completed,True,2917,2560,2567,1995,5484,0.0120112500,0.0137392500,3ce446fc1ba6f51579e30b9858da84b607b44d2f375f4984d975e14f55d81e55
continuation,r4-s1,ae398726f9fbe8575d288009,0,completed,True,2886,2560,2184,1897,5070,0.0102645000,0.0119925000,60ea3631efb8c03ea323d181f8d3e461b602e157cc97cbb1a057ca8284eeeed8
continuation,r4-s1,4af3fe9bcc17ee5ea176bd83,0,completed,True,2890,2560,2180,1943,5070,0.0102495000,0.0119775000,031ef3b5fb3bfac85c87566d15c0ef621eabd629fb90f0836008e7cda2d50944
continuation,r4-s1,fc8d04ec5bcbae86d0754768,0,completed,True,2846,2560,1970,1608,4816,0.0092715000,0.0109995000,a342bc1214d084fe58b4f27c5957f52a66b385b0fa8ad993f18d0cc346977fa7
continuation,r4-s1,5d8fa5b6de6a6b2bc99271c4,0,completed,True,2809,2560,674,71,3483,0.0034117500,0.0051397500,c315b284dcf5ab0d248589edb63a45c6dd61daf720b38f31db36b3c66573a9dd
continuation,r4-s1,5d8fa5b6de6a6b2bc99271c4,1,completed,True,3416,2560,997,765,4413,0.0053205000,0.0070485000,345808f5e242e5cd9e2a307449519a734fe0e273b9d5862f3aeab7142aca5006
continuation,r4-s1,5d8fa5b6de6a6b2bc99271c4,2,completed,True,3704,2560,1776,1552,5480,0.0090420000,0.0107700000,cf5ec309d6508ad23ad5cdbd8c66814bb18d1d5c76b9045041c3f26e451909d7
continuation,r4-s1,9632325ced3161e9df42d78a,0,completed,True,2807,2560,813,137,3620,0.0040357500,0.0057637500,c30b1a3bf869e74be3de7193e31c3c818b62d26a1a752307633d2bf5d37a5b8c
continuation,r4-s1,9632325ced3161e9df42d78a,1,completed,True,3488,2560,710,516,4198,0.0040830000,0.0058110000,4b8f5bc1f9625cbcfb748cb9b2ba0e88eb3b9fa7bdc7e45bc3649b8c0296ee8b
continuation,r4-s1,9632325ced3161e9df42d78a,2,completed,True,3738,2560,577,389,4315,0.0036720000,0.0054000000,b1be9592781dae4b0d92aecd47ea4ed249e74fb1244ee802ca52520f4b4306bc
continuation,r4-s1,9601b6839d2471d80ea00a08,0,completed,True,2962,2560,1930,1506,4892,0.0091785000,0.0109065000,70df1195617a5187ed1dfdbd628cc4a819b4a31590bec47291ff0cb1a45e0f40
continuation,r4-s1,108bd353e3ec4c7bfd98d9a4,0,completed,True,2885,2560,1711,516,4596,0.0081352500,0.0098632500,2903907c329fb7880eeeccecaf0023f76260bf54d852e3a83153567642487073
continuation,r4-s1,108bd353e3ec4c7bfd98d9a4,1,completed,True,4084,2048,873,516,4957,0.0056091000,0.0069915000,b7399fee3c8b142f7f4991ed1d915b62fffdaa1d6dd1d67846dd6ac127348fba
continuation,r4-s1,108bd353e3ec4c7bfd98d9a4,2,completed,True,4498,2560,1711,1363,6209,0.0093450000,0.0110730000,642d83efef457b7617e2c51382279386fc2b586f8d6efdd8ecb56b94a2d4e109
continuation,r4-s1,f588eb44db2bcaeb0a31f00f,0,completed,True,2883,2560,1557,516,4440,0.0074407500,0.0091687500,ee4dea98fb717b399e5be79b91f5eff1ed4f48589b1c25532c5fae93c5037cb0
continuation,r4-s1,f588eb44db2bcaeb0a31f00f,1,completed,True,3929,2560,730,377,4659,0.0045037500,0.0062317500,fad159ed742e90e8bf80e91fa7a425e21ba76d07aab59c0558df096c43823121
continuation,r4-s1,f588eb44db2bcaeb0a31f00f,2,completed,True,4338,2560,625,267,4963,0.0043380000,0.0060660000,b6cf772ffe5a1d4c8221e926f9a7c9de8a1e54da0365b16e5160d40be615f7aa
continuation,r4-s1,b67868cab20482440adea2db,0,completed,True,2966,2560,1895,1396,4861,0.0090240000,0.0107520000,f34302d056bc76f8eefec59af8ba08c33fbdbfd3f6ad454aae9a405552c978aa
continuation,r4-s1,17d7ec25d58c09096e974855,0,completed,True,2922,2560,704,320,3626,0.0036315000,0.0053595000,c3970966b1c11c11ac553e9c660df51161d02937ac1d3c1fa0cb08ec49387ade
continuation,r4-s1,8659703d17dd79116e30b5f0,0,completed,True,2849,2560,1935,1628,4784,0.0091162500,0.0108442500,debe4eadd64c2484136307f74297db1eea985b30a5c61299b1bf67ecb01c337c
continuation,r4-s1,8987aaa4a2fb29b34f7e7b06,0,completed,True,2889,2560,3830,3476,6719,0.0176737500,0.0194017500,d74779580da54bff5f0330508900dace5f4725486b7c1d59a887e53134e271e0
continuation,r4-s1,dad925920a2c52c58976edd9,0,completed,True,2812,2560,1083,516,3895,0.0052545000,0.0069825000,7f70ea79515c61dd1453f31d26020a6a2d9566412da059f9f0732b6e6125f75b
continuation,r4-s1,dad925920a2c52c58976edd9,1,completed,True,3383,2560,2088,1858,5471,0.0102052500,0.0119332500,3be98951f82d5bad6486f3497bb197368a60a81c97f3048e61ca1153aa01fc08
continuation,r4-s1,dad925920a2c52c58976edd9,2,completed,True,3669,2560,3349,3106,7018,0.0160942500,0.0178222500,72bce8bad4c022eb1b0dd23b0afecfc7026fcca1dcfac4345edbdbfab9462224
continuation,r4-s1,2cd1203593d971fddad7f83a,0,completed,True,2893,2560,4388,4041,7281,0.0201877500,0.0219157500,adffd97b48d53523dab3aa2233c991769e84126987635e74ce4497576a32794a
continuation,r4-s1,d28b97f3e78e2834a4816c1e,0,completed,True,2810,2560,1484,516,4294,0.0070575000,0.0087855000,c10ec05872a9029d98fadf7dd7f33bc538c412b98c78b1908c4c9d7560da38fa
continuation,r4-s1,d28b97f3e78e2834a4816c1e,1,completed,True,3783,2560,1383,1186,5166,0.0073327500,0.0090607500,5f284b11cf30bfcae681c20c29a866eecb18f25ac6d6a3bf091b37b4d8b4648a
continuation,r4-s1,d28b97f3e78e2834a4816c1e,2,completed,True,4036,2560,3080,2850,7116,0.0151590000,0.0168870000,a36db5f397c9a9a8b463a67c42d52ed45aa780c1cc6e4a53c0c4942c1503ce3d
continuation,r4-s1,09ebbf72de43db9c2c6a8acf,0,completed,True,3049,2560,3759,3246,6808,0.0174742500,0.0192022500,7d3c5290d4080a8b42f7a9d070b5bb9f3776bb959fa1b78b0b1861b6daa85500
continuation,r4-s1,dfcc4a2842a9983166dbc8be,0,completed,True,3053,2560,5679,5204,8732,0.0261172500,0.0278452500,cf97e0b316d53c0e13653210caf6fe991e508e215c178254f30ac234cc6aaf89
continuation,r4-s1,af78ebc5890e4c6b7e7b7df4,0,completed,True,2972,2560,1163,95,4135,0.0057345000,0.0074625000,1558c3245b66b1c69cd8ff7a2f143be94d78477c285066d5e2a5911c4a4be6a8
continuation,r4-s1,af78ebc5890e4c6b7e7b7df4,1,completed,True,4044,2560,3109,2669,7153,0.0152955000,0.0170235000,81c202b38d3cdcab5926020cbba9d3197ba3da57fc370c5eb627c15c0e7eeb52
continuation,r4-s1,af78ebc5890e4c6b7e7b7df4,2,completed,True,4540,2048,2490,1993,7030,0.0132276000,0.0146100000,19dc0658b5c75c9aeda6bf4d76abc168cfb826c5e915a48585464d8758ced1c8
continuation,r4-s1,8c8442280d64943a1e906722,0,completed,True,3009,2048,2405,1853,5414,0.0116968500,0.0130792500,410a59c922655ebd335eb54b025dc1e68a0bea014099f408a767962e923701ba
continuation,r4-s1,fe6a80629d0e8d4ad48e0815,0,completed,True,2970,2560,1073,77,4043,0.0053280000,0.0070560000,b9c3ca5985d080993379502b489227cbb5fe5a5c8b814d3537c194e84d2473ed
continuation,r4-s1,fe6a80629d0e8d4ad48e0815,1,completed,True,3971,2560,2511,2199,6482,0.0125497500,0.0142777500,c321034f22293a9f0b72b03eb00179a977003a82becb701002e6d5979fa852db
continuation,r4-s1,fe6a80629d0e8d4ad48e0815,2,completed,True,4339,2560,1311,1009,5650,0.0074257500,0.0091537500,1803a8aeda13873d4338e028cd2e9478580888fac293d862aaecc900f7801ef9
continuation,r4-s1,6a1ecf75c5fa865076183074,0,completed,True,2846,2560,856,353,3702,0.0042585000,0.0059865000,d646332ff9ac4d580124bc716c3c071ef829674da7e52378c9c33005abaab2a3
continuation,r4-s1,6a1ecf75c5fa865076183074,1,completed,True,3354,2560,291,77,3645,0.0020970000,0.0038250000,bfa919e1cf6e54648f4541e69bd08905884e4d85cda0b0cb48f47ab93a85bb94
continuation,r4-s1,6a1ecf75c5fa865076183074,2,completed,True,3624,2560,393,179,4017,0.0027585000,0.0044865000,92fd43f992ed91f41b271f9e52dea4e882bb9302beee45edee5279e3c3b50c6a
continuation,r4-s1,502fca6e495e9fada362c4d7,0,completed,True,2848,2560,1271,702,4119,0.0061275000,0.0078555000,b080f14917f952ea6fea4b316110bbe7947543e403ea9a6c735f727e3c91e460
continuation,r4-s1,502fca6e495e9fada362c4d7,1,completed,True,3421,2560,380,205,3801,0.0025477500,0.0042757500,c02992967deb509e9967702dfd2ec16781f89990e863e32989998f4436a8bc41
continuation,r4-s1,502fca6e495e9fada362c4d7,2,completed,True,3652,2560,475,300,4127,0.0031485000,0.0048765000,bd4570c0d84715b1ca4b0f6f7a928d36beb3ab284ab26a0a49a5ce29db1a4323
continuation,r4-s1,30d87f2402990f1a357ac7bf,0,completed,True,2885,2560,559,345,3444,0.0029512500,0.0046792500,e82fabc4ddf9d7decc8f62f18084a4ce6f9dc56b5d527216e04bde049c127109
continuation,r4-s1,589c385e593885f547abd6d9,0,completed,True,2929,2560,757,516,3686,0.0038752500,0.0056032500,4c4d91cd455ca19d89692b39e8bec11f51248934b10bf73c242fa6cff0b17a1a
continuation,r4-s1,5e6bdb35686c34e9043e1db7,0,completed,True,2925,2560,665,375,3590,0.0034582500,0.0051862500,a56aa3f927cf0ee09d791bb05287eaaab71840078d2110d8c8e3374095714ea5
continuation,r4-s1,c40dd671318f9753885c1d31,0,completed,True,3005,2560,747,516,3752,0.0038872500,0.0056152500,3f3254ef89b7033db87b40c70fc7ab005bc16ede8ba18d5a273961ccdc2dba1c
continuation,r4-s1,674c7a1493aa5cb4879bd73a,0,completed,True,2922,2560,814,126,3736,0.0041265000,0.0058545000,1e3fef7c196b9441bf807a48863dbc9fe57bbee02167b081543bbb59d590dfd1
continuation,r4-s1,674c7a1493aa5cb4879bd73a,1,completed,True,3615,2560,548,413,4163,0.0034492500,0.0051772500,625cc8f068d83e0ac93a37361c4307f6faed76cd269f9414600a0f17bef09f08
continuation,r4-s1,674c7a1493aa5cb4879bd73a,2,completed,True,3806,2560,645,516,4451,0.0040290000,0.0057570000,89196cff0c98ebf0f23d60e642b3282867505ce7efaa53a69d2150e2b89d9ae2
continuation,r4-s1,d979a8419e6951de51c0aa5a,0,completed,True,2961,2560,402,249,3363,0.0023017500,0.0040297500,7eb60a6ef6ecc1969ae997ad13226847f0c4886b662ae944cec8edafc2b93925
continuation,r4-s1,8d31ac6cd224f06082b22bdf,0,completed,True,3001,2560,967,749,3968,0.0048742500,0.0066022500,5dff9ca24a3d8e3e425e0066099bf83a845a3521a46d1c061995920487c01164
continuation,r4-s1,cf3feee3ec39c92077a50dd4,0,completed,True,2924,2560,898,106,3822,0.0045060000,0.0062340000,d3b8fe34ed52e006ffa93672134372f11dbf580d338a5902450901f0ec37f1be
continuation,r4-s1,cf3feee3ec39c92077a50dd4,1,completed,True,3720,2560,676,516,4396,0.0041040000,0.0058320000,d40efcd7ec5ad531c140345826b4589c847c5f4fcde43d5623dc300db79187b2
continuation,r4-s1,cf3feee3ec39c92077a50dd4,2,completed,True,3936,2560,2568,2409,6504,0.0127800000,0.0145080000,51b62a3ab4f1ed370ae9edd76644bd9974b5a380fc4c4c97ddc1cdb74bf97bf5
continuation,r4-s1,32680e15e43025302cf8cd7a,0,completed,True,2880,2560,373,282,3253,0.0021105000,0.0038385000,2dfd87e5c468643b6df061784be867c991a22ddb8aba6344d24da4e1e8555b25
continuation,r4-s1,09cdd9d7ac5146c8bf1d5764,0,completed,True,2884,2560,339,283,3223,0.0019605000,0.0036885000,a47f2d05f36c42923a3bed09e07a54d4c01fed04990967e0d47bd39c09b47593
continuation,r4-s1,655abf4098846d98412efd83,0,completed,True,2840,2560,199,143,3039,0.0012975000,0.0030255000,e811e1ad718701813246953d9d393cd9af803448707ce1b5c8d33ace32667a9a
continuation,r4-s1,f201e795eafda788f87a7f20,0,completed,True,2803,2560,642,247,3445,0.0032632500,0.0049912500,6a76786906806e1dab0f0f33ad4f6446a3992013c140af27db52dac7616c5cc3
continuation,r4-s1,f201e795eafda788f87a7f20,1,completed,True,3202,2560,121,69,3323,0.0012180000,0.0029460000,b378f150118a7c258ffcecf8b12326a84cad28751f0d1ee170bbab47daa3f785
continuation,r4-s1,f201e795eafda788f87a7f20,2,completed,True,3310,2560,168,112,3478,0.0015105000,0.0032385000,d7f70131d20d6d527bcbb257ec1b097e642c8ffe80af32959346484148df6a74
continuation,r4-s1,c71740b48ed62feb9d30e897,0,completed,True,2801,2560,514,98,3315,0.0026857500,0.0044137500,68a6e73f02c1595e94986063ce2ba91cacf6db1515f133dde3675fa81b85b485
continuation,r4-s1,c71740b48ed62feb9d30e897,1,completed,True,3222,2560,220,164,3442,0.0016785000,0.0034065000,3ee929dd382c7633b9a335ee59b6f889cb37c6da953f0ce42c64ace6f79660bb
continuation,r4-s1,c71740b48ed62feb9d30e897,2,completed,True,3334,2560,118,62,3452,0.0013035000,0.0030315000,6bb4bde069bddc661d0b692c31ad5502352b55feea58ad865467a7b27a1f9fc2
continuation,r4-s1,cb4cfa6ebaedf8205e816de6,0,completed,True,2923,2560,2570,1960,5493,0.0120292500,0.0137572500,922cf08acde8cefc6333b19482cc7d7235b62275027f63245a77ac7986a3a6e9
continuation,r4-s1,6d28e5e618fd485d5f3e4ab5,0,completed,True,2879,2560,734,259,3613,0.0037342500,0.0054622500,8e2adb6f61ae6f4dff262dddaca3ea542db69765ed12cea9809a13ba05285d71
continuation,r4-s1,705f77aa0551b3cabf88742a,0,completed,True,2842,2560,1110,103,3952,0.0053985000,0.0071265000,2c09eb269552388530a969617203c1ddb6122ed6f73d661fbfc815a4c3cb9f58
continuation,r4-s1,705f77aa0551b3cabf88742a,1,completed,True,3853,2560,4536,4063,8389,0.0215737500,0.0233017500,64ec1602e1fa2951440844404df2edb121ade4d74c81b73cdfde086adc750991
continuation,r4-s1,705f77aa0551b3cabf88742a,2,completed,True,4382,2560,3850,3206,8232,0.0188835000,0.0206115000,6aeb0d9a57e61d996d22e39a0c6cddc4e6740d2f80d3b1e3c73cdb92d815d309
continuation,r4-s1,636f8c3936db848bc363b6c0,0,completed,True,2840,2560,1448,516,4288,0.0069180000,0.0086460000,1cf5f98d2c7c0be333c51080f073cec81a8273612548077eb666864b064d3dda
continuation,r4-s1,636f8c3936db848bc363b6c0,1,completed,True,3777,2560,1496,1034,5273,0.0078367500,0.0095647500,a68fae1e32ac278347d050a0a11daef09b0a9c9d3ac73c6d0c873819e1275c73
continuation,r4-s1,636f8c3936db848bc363b6c0,2,completed,True,4295,0,1367,890,5662,0.0093727500,0.0093727500,de66fcbab512dc9f51d24d234697c48f9d8a86c478c789729ac97292ba19541a
continuation,r4-s1,f0339ba47948f44065942982,0,completed,True,2919,2560,1559,516,4478,0.0074767500,0.0092047500,3761216dcc6aa27ea7fbc20be0b7b45077a343e990d788d4ea6c5f34169564fd
continuation,r4-s1,a9de961d4f55b874432fc058,0,completed,True,2943,2560,2668,1856,5611,0.0124852500,0.0142132500,e2e2fa072d3a71fee9389b81f24861c6036ef4a3f57919e2fb75513bb5b8bfb0
continuation,r4-s1,a9de961d4f55b874432fc058,1,completed,True,3759,2560,1945,1675,5704,0.0098437500,0.0115717500,7fe97613362810037bf7bb9041fc55310d62af41d14fcdb2165bdc3f4891716b
continuation,r4-s1,a9de961d4f55b874432fc058,2,completed,True,4085,2560,3324,3054,7409,0.0162937500,0.0180217500,fcc7d806e94dc38cf973169002e2608098e5d40d88f78a73ff1838514c12944b
continuation,r4-s1,db3490c43142217b58b7a590,0,completed,True,3020,2560,5357,4878,8377,0.0246435000,0.0263715000,00d9e32b08bd1ea9f8fe6a5d471fcd1f172ed80efb0ca4cdcc7f08f6eccd1acb
continuation,r4-s1,9ae56d8cb2a99dd120b2e02c,0,completed,True,2941,2560,2937,2359,5878,0.0136942500,0.0154222500,271485d6fe913362f26db375be5025eb6121b73dbfe103009aa98edd675a6d5e
continuation,r4-s1,9ae56d8cb2a99dd120b2e02c,1,completed,True,3524,2560,3243,2806,6767,0.0155085000,0.0172365000,4b7e8265c74a79bb141998776144317d579e0e178f47073bfd154dadd15a96bc
continuation,r4-s1,9ae56d8cb2a99dd120b2e02c,2,completed,True,4017,2560,4742,4305,8759,0.0226237500,0.0243517500,316ac47d380893dddf20e4053b400aa4f120b9238bec804ed74c92938ec8fd60
continuation,r4-s1,377f2014ea6af9f4ffe19903,0,completed,True,3024,2560,3408,3007,6432,0.0158760000,0.0176040000,cc2a2b199aca101c9d5915d20c168426e19647d4255fc34420de66d9691dc00d
continuation,r4-s1,25803163bd23e1c1a12f7ba2,0,completed,True,2980,2560,4946,4598,7926,0.0227640000,0.0244920000,3fb6295b903ae579cacd636ae11d6a00c13e4ad2c817bf2fe64d1754eca0b7ee
continuation,r4-s1,08f6f35c2d6326a8ca29db86,0,completed,True,2899,2560,1508,899,4407,0.0072322500,0.0089602500,a1d74f42c3a2d9702cb2947db1183fec555d1bbdef30c56bb7d4e327bc527ffe
continuation,r4-s1,08f6f35c2d6326a8ca29db86,1,completed,True,3513,2560,486,358,3999,0.0030937500,0.0048217500,68555d4143c119351946ffa98800586700e09b15dc94b199fac2dd2ad39744e6
continuation,r4-s1,08f6f35c2d6326a8ca29db86,2,completed,True,3697,2560,970,844,4667,0.0054097500,0.0071377500,f80718021c776026b4a35aca5b0d940166ecacd28c92bf92388c6bb7dd633cac
continuation,r4-s1,9335b0b38dbeb2dded900efd,0,completed,True,2901,2560,1104,462,4005,0.0054157500,0.0071437500,faf2bac7433315ed6ac8fc5163a5e8afdd149dbfd789f58d31055d560c822f67
continuation,r4-s1,9335b0b38dbeb2dded900efd,1,completed,True,3547,2560,650,516,4197,0.0038572500,0.0055852500,cd6a9cc3dd7fa3b6318e649e4c427f6a1956fc1267d55ba6ccc88b460d4c0481
continuation,r4-s1,9335b0b38dbeb2dded900efd,2,completed,True,3737,2048,625,493,4362,0.0042328500,0.0056152500,7afc986e81b03e48c0558ef881c22b3985ff9fc996f25a0b087c933f373afa0c
continuation,r4-s1,5295fd16d6e3950a782ec649,0,completed,True,2982,2560,1167,1034,4149,0.0057600000,0.0074880000,e9015a44ce51072bbde3d1dc0083a053dd5e2d115c924d38b34597a7c8aea958
continuation,r4-s1,436656c3c2ade755ecd8d718,0,completed,True,2938,2560,649,516,3587,0.0033960000,0.0051240000,4c66f83595ce93f7fb86381328530c137e3bfab42ea0bc73eadbaf8ca8fdabaf
continuation,r4-s1,159e447687a14044815951eb,0,completed,True,2978,2560,1172,1034,4150,0.0057795000,0.0075075000,fad7b8c2219a1cc41aadab78970f80868d59491a08b1238acc79267cdaaeb752
continuation,r4-s1,1be38eb35633a836d1313988,0,completed,True,2839,2560,1222,420,4061,0.0059002500,0.0076282500,3fbbc7300ea5b10122b6f03eaa0ff680896b89b4f056e83f0b8c03b808adeb31
continuation,r4-s1,1be38eb35633a836d1313988,1,completed,True,3645,2560,566,315,4211,0.0035527500,0.0052807500,146e12acad87c173b9e2efd28496396aa65c7819cd1406db4c1137739e0e7f1b
continuation,r4-s1,1be38eb35633a836d1313988,2,completed,True,3952,2560,1193,949,5145,0.0066045000,0.0083325000,6277bd9c6d9947be61c594511f395c1a29200d6144686a6520580d2f39b7dda7
continuation,r4-s1,139a630c6f44d5c14805b16d,0,completed,True,2916,2560,2354,2004,5270,0.0110520000,0.0127800000,36390373af102b595bb92e58c6c36ba005b1b687047c9fbbd3c1a649ce7245d4
continuation,r4-s1,20aca7f8059c340943d1c330,0,completed,True,2876,2560,410,206,3286,0.0022740000,0.0040020000,7bc6428ddfaeaad380508ab0ee52b12bafe8fd815090568bdca93e3dca0e6058
continuation,r4-s1,bef6e36105ec3b801c25f014,0,completed,True,2837,2560,964,79,3801,0.0047377500,0.0064657500,dfc4aebde637cce013e2c45ab94b6d2d12f73a9714fc85f62a14e311f224dd77
continuation,r4-s1,bef6e36105ec3b801c25f014,1,completed,True,3727,2560,787,516,4514,0.0046087500,0.0063367500,c46fe05b56862a2139b22fa93027b688257b866a9c472ffff030e0178cd6979f
continuation,r4-s1,bef6e36105ec3b801c25f014,2,completed,True,4054,2560,1846,1552,5900,0.0096195000,0.0113475000,03835422dd5b9fe9860709933de5ce61329cd9846cfafd582360d0f4b34e753b
continuation,r4-s1,677feacdc3d34a7413dc3110,0,completed,True,2920,2560,1915,1459,4835,0.0090795000,0.0108075000,84869b20ea6caf8d39b9603c840097625b1d15e155a404c030f64aea7aa25a8c
continuation,r4-s1,6bb0e6c54a06646f9417cf42,0,completed,True,2768,2560,891,417,3659,0.0043575000,0.0060855000,21da743e1e3e59f3a73d4a2e3851c375e78d06700e6d3a4b46fd3f1a5f1b4437
continuation,r4-s1,6bb0e6c54a06646f9417cf42,1,completed,True,3247,2560,779,603,4026,0.0042127500,0.0059407500,27831f825c431724ea68938ce34d7f84215b9c6208ce793369665401c5beddfb
continuation,r4-s1,6bb0e6c54a06646f9417cf42,2,completed,True,3479,2560,1238,1034,4717,0.0064522500,0.0081802500,eb2d9788b0cdc82bcabacf4fd96494d57a62738f10e151e9785593a5f8934e91
continuation,r4-s1,41c679d9def9558946dd9e68,0,completed,True,2770,2560,906,120,3676,0.0044265000,0.0061545000,49979b7a5f721c53f683f0dd438c9993d2c1b5232552478e987f50016bc31a8a
continuation,r4-s1,41c679d9def9558946dd9e68,1,completed,True,3560,2560,975,835,4535,0.0053295000,0.0070575000,d8f67d53af3b1b90721cc1330f82bf55073c34477df1c71fe3019379f0a4136d
continuation,r4-s1,41c679d9def9558946dd9e68,2,completed,True,3756,2048,467,323,4223,0.0035361000,0.0049185000,27d0257065549e4bfd16223ef6819768361049b0cf42b7f5dbdae03ad69074d9
continuation,r4-s1,9aeda488e475b593b2444147,0,completed,True,2807,2560,658,453,3465,0.0033382500,0.0050662500,e9b6002bd8d7d15b29064d55369f5b6beb100f5d7f32cbc29d03e50566241038
continuation,r4-s1,07c6013bf27949c55bd3b351,0,completed,True,2847,2560,1016,771,3863,0.0049792500,0.0067072500,d0d9a5820bb5ee3eb015046f73416c71d05c8d66316e99a788b6ba9bc5a5fa99
continuation,r4-s1,8ce4b41cc65e593a93a77712,0,completed,True,2851,2560,988,766,3839,0.0048562500,0.0065842500,ad278274eb029acb627dc05910b677d716408995724edbe25b66b6864d599015
continuation,r4-s1,3bc0bd49495bcdf15d15ba7c,0,completed,True,2837,2560,839,102,3676,0.0041752500,0.0059032500,2f68b58196fceba3726e8387b384fc48d671822945f436930f8f992d2f7e111c
continuation,r4-s1,3bc0bd49495bcdf15d15ba7c,1,completed,True,3579,2560,507,221,4086,0.0032377500,0.0049657500,d0cae7f9fc99074bde20ae3f5b0062686b86a5c50ead0e1a256fe0c76e25c130
continuation,r4-s1,3bc0bd49495bcdf15d15ba7c,2,completed,True,3921,2560,1096,795,5017,0.0061447500,0.0078727500,e51756ec6015ffdea8085cf501892650c0dbeb5da35d0f7d854de66e80a1715b
continuation,r4-s1,0d71713a3ab67b7082e0fa24,0,completed,True,2839,2560,907,138,3746,0.0044827500,0.0062107500,1b7496bb876d1791ba45964f9483716e4abd8ada0b5dae3b389ca6f5628cba45
continuation,r4-s1,0d71713a3ab67b7082e0fa24,1,completed,True,3612,2560,1807,1438,5419,0.0091125000,0.0108405000,f176b93fba0cea7049a12e82ebbb0169389b325ae42cfe1f29ce9a1802d000b4
